,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_household_cost,Phone_minutes_10_years,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Overall_happiness_score,Num_of_kids_born_last_10_years,Will_vote_only_large_party_int,Financial_agenda_matters_int,Looking_at_poles_results_int,Married_int,Gender_int,Most_Important_Issue_0,Most_Important_Issue_1,Most_Important_Issue_2,Most_Important_Issue_3,Most_Important_Issue_4,Most_Important_Issue_5,Most_Important_Issue_6,Most_Important_Issue_7,Voting_Time_0,Voting_Time_1,Age_group_0,Age_group_1,Age_group_2,Main_transportation_0,Main_transportation_1,Main_transportation_2,Main_transportation_3,Occupation_0,Occupation_1,Occupation_2,Occupation_3,Occupation_4
4160,Reds,1.0,-0.247387174077,-0.232277649772,-0.246379124478,-0.140993369327,0.257350839674,0.209588943748,0.548983394168,0.640022868058,0.115212351317,0.403714788845,-0.00242891841692,0.515193635365,-0.150558300653,-0.218963464555,-0.274751250455,-0.599022222156,0.312777101528,-0.374117774353,0.5,-0.804090007539,-0.239346054499,-0.365412906503,-0.248898660526,0.339756000298,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1
4001,Blues,0.6,1.66478626255,1.02001899076,1.66549342847,-0.650984451785,0.415132792899,0.139922773,0.136895115953,0.577203132678,0.883867198834,0.546310211765,-0.0215745106444,0.66255201539,-1.64414717302,-1.44014860098,-0.557411981434,0.698933112611,0.418861571234,1.40104606842,0.9,-0.804090007539,-1.23896928152,0.359325107188,0.0793828029804,-0.628485664842,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1
3087,Browns,0.9,-0.881972769012,-0.771165978846,-0.880864866311,-0.53032588444,0.88146076235,0.811446786625,0.129931946052,0.641825675266,0.804091329919,0.504789299797,-0.929704243463,0.675037712092,-0.640013789886,-0.880115405819,-0.58621919999,0.288219633649,0.608980913414,-0.565509309447,0.7,0.000804894902441,-0.945207046827,-1.09015092019,-0.909766325711,-0.628485664842,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1
1517,Pinks,0.6,-0.258982805472,0.409175745592,-0.257972931282,2.4211055952,0.760539852548,0.148581480375,0.383405682398,0.321300558746,0.734324025456,0.848699732684,0.776253750536,0.382593725109,2.14817573222,2.38157017589,2.90126777316,0.637644911229,0.889692720957,-0.379392816503,0.6,0.000804894902441,1.98398440092,-1.81488893388,0.282131574174,0.339756000298,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1
5732,Yellows,0.6,-1.41115025318,-1.09095454603,-1.40995908351,-1.23033867253,0.921252198517,0.371921757003,0.426210633246,0.663381354418,0.734903713688,0.832748307148,0.344763537648,0.467208506074,-1.24261705964,-1.50368451635,-1.03265144855,1.20883088353,0.210092161782,-0.573554418784,0.7,0.805699797343,-1.41823765477,-0.0030438996575,-0.800779955562,-0.628485664842,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
6825,Browns,0.9,0.565313653366,0.207055854106,0.566193823132,-0.576788400575,0.209704824025,0.503486110829,0.886333842296,0.887685141526,0.353994066129,0.976440550527,-0.498499785684,0.506288914941,-0.532307040558,-0.763520645608,-0.6203735164,0.205138995885,0.785881933291,0.160454590052,0.8,-0.804090007539,-0.802755641283,-1.09015092019,-0.761925537808,-0.628485664842,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1
811,Purples,0.9,-0.0427113165019,-0.233726518589,-0.0417354729916,-0.666707645745,0.997403403511,0.426411490189,0.675547221443,0.932801576797,0.396796678426,0.849147526314,-0.528218316902,0.91851743008,0.0242281750986,-0.252601529222,-0.684646007203,-0.0326138437499,0.885766179301,-0.27011379499,0.8,1.61059469978,-0.0930556543201,0.721694114033,-0.47944390373,-0.628485664842,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1
3123,Blues,0.1,3.22455112986,-0.761839979388,3.22501286416,-2.84817223868,0.366737274919,0.691060405457,0.441907515517,0.137219948694,0.231736733345,0.464816173073,-0.0915845120732,0.991990801878,0.947047649273,-0.430280734634,-1.50588253745,3.12325900577,0.145378456218,4.18176350633,0.6,-0.804090007539,-0.59900238253,-0.727781913348,-2.20784944311,-0.628485664842,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
7470,Purples,0.9,-0.338319133242,-0.25812528749,-0.337296775348,0.0609806694012,0.329620764125,0.163014267338,0.499666118296,0.606690860819,0.203633989207,0.68433605507,-0.00128589798543,0.840875302907,0.248658886596,0.332628404579,-0.095382316028,-0.976167986217,0.782893162919,-0.413708818319,0.6,-1.60898490998,0.390900424998,-0.0030438996575,0.436976933994,-0.628485664842,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1
5736,Pinks,0.6,0.285380020865,0.00860489436913,0.286304238655,-0.597809345617,0.478833454894,0.854206871009,0.942961894209,0.622243464692,0.60578974057,0.746936901473,0.224174882126,0.888908901485,-0.388016613954,-0.209885088051,-0.635614593585,0.15659402933,0.0767945870757,-0.060380759411,0.7,1.61059469978,0.0715517868626,-0.727781913348,0.930299358709,-0.628485664842,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
6720,Browns,0.9,0.0327972456687,-0.275802236933,0.0337612077806,-0.9396374108,0.619718166767,0.584474627627,0.325203399407,0.518020160962,0.339799981099,0.499800899532,0.623374767824,0.939935083268,-0.893232298236,-1.237230793,-0.864980078514,0.887937238666,0.231604962843,-0.226538385761,0.6,-0.804090007539,-1.27748124531,-1.45251992704,-1.13090600265,2.27623933058,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1
7457,Purples,0.1,-0.859178670399,-0.713127790283,-0.858074354387,-0.0464836813644,0.0374279147945,0.514384570532,0.990213943413,0.10036139749,0.161364172352,0.579709407641,0.984283469067,0.614187279018,-0.907431519995,-0.728701954255,-0.192331949408,-0.200761646583,0.319695122307,-0.562066461374,0.9,0.805699797343,-0.632686304741,0.359325107188,0.10320341269,-0.628485664842,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
8063,Browns,0.1,0.238781911943,-0.094794972068,0.239713462023,-0.781553052094,0.114042915171,0.832306587603,0.437551881885,0.696068830555,0.805308903567,0.528363013407,0.914559222746,0.0924621620215,-0.917016415918,-1.11404380383,-0.76323251011,0.58022828648,0.522262345068,-0.0933967504288,0.6,-1.60898490998,-1.0905537611,-1.81488893388,-0.71746252722,0.339756000298,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
8383,Browns,0.8,0.256073852544,-0.0699838596592,0.257002681709,-0.746129499175,0.554694411112,0.538921578787,0.42762993183,0.849557799753,0.699281739304,0.879435632611,-0.00242891841692,0.00223257136531,-0.769130960564,-1.00727000708,-0.739411906239,0.501105900076,0.758752091788,-0.0812696656449,0.7,-1.60898490998,-1.01650848709,-1.09015092019,-0.804979632019,-0.628485664842,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1
5393,Reds,0.9,-0.38840534172,-0.267528011071,-0.387375102677,0.21437081034,0.278368979692,0.0601423494518,0.219425823539,0.706927667605,0.634213984944,0.249729081756,-0.941705957994,0.408244562102,-0.0909324820734,0.105688153197,0.048959355118,-0.920401032553,0.130939370487,-0.433777756658,0.5,1.61059469978,0.185871396234,0.359325107188,0.506326566822,-0.628485664842,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
195,Yellows,1.0,1.44347281631,2.26792725748,1.44421480627,1.43966390695,0.032389739994,0.754650471266,0.432144269114,0.772690829122,0.505568951834,0.780431744177,-0.625660808687,0.324949840317,-1.00788267234,-0.142862159332,1.4535897781,0.319142001913,0.0141886950005,1.10349830008,0.9,0.000804894902441,0.0381614824644,1.44643212772,1.39791459063,-0.628485664842,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1
9381,Browns,1.0,-0.0284689032323,-0.177482063611,-0.0274953007895,-0.519093033479,0.264289032668,0.206262984546,0.542562626535,0.328395215562,0.728506907355,0.359847777989,0.857408201172,0.377183618955,-0.594933175113,-0.807552222209,-0.577865467735,0.193639964106,0.327545141568,-0.262109346229,0.7,-0.804090007539,-0.852763062098,-1.45251992704,-0.641639445415,0.339756000298,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1
9234,Greys,0.1,-0.846378120503,-0.623915925099,-0.845275818679,0.818349741316,0.0413737099152,0.623255281476,0.987758869305,0.0209248897154,0.660280611133,0.122237261385,0.730532933276,0.280400983756,-0.0328342393315,3.57042021844e-05,0.685443845771,-0.986707937741,0.0363723584451,-0.560020921805,0.3,0.000804894902441,-0.211435757154,-0.365412906503,-0.603494677061,0.339756000298,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1
4634,Browns,0.9,-0.865169647431,-0.66529067771,-0.864064388728,0.569305064987,0.500569352298,0.314965826226,0.33372601564,0.619599131867,0.495811754838,0.300931520294,-0.975710815831,0.711259588134,-0.0139471778257,0.00173670581751,0.409829606804,-1.10640157024,0.695679454133,-0.562996119555,0.8,0.000804894902441,-0.150573617923,-0.727781913348,-0.442572635311,-0.628485664842,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1
5842,Blues,0.9,1.24841104644,1.79395078119,1.24918372969,1.09396585161,0.421601963462,0.468329637079,0.355104180286,0.770184704103,0.68654309772,0.535133612808,0.576510930133,0.596500881482,-2.56576953129,-1.52034699528,1.01200299929,1.41681427843,0.425832752371,0.861232609155,0.6,1.61059469978,-1.19170443032,1.80880113457,1.32373078895,1.30799766544,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1
3438,Pinks,0.2,-0.539302572878,-0.13153148403,-0.538248589904,2.30651401762,0.385247749044,0.808137765853,0.305593538564,0.269030548166,0.0256046794821,0.737786787096,-0.2921845978,0.625320686027,2.22683493912,2.3414271306,2.71744358076,0.565175532885,0.695628348971,-0.486776883314,0.6,-1.60898490998,1.8918409445,-1.09015092019,-0.0227568287936,-0.628485664842,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
9203,Reds,0.4,0.184526540855,-0.242278874675,0.185466628109,0.542203835804,0.555338772247,0.983453252353,0.921698984457,0.746525605442,0.484991834732,0.927063528216,0.031290184312,0.340831157519,-0.429214780154,-0.212853779403,0.38095177199,-0.925855209304,0.981453256449,-0.130491513706,0.5,-1.60898490998,-0.230028886493,-0.365412906503,0.0689898592103,-0.628485664842,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1
3963,Yellows,0.9,1.22707083171,0.236955214234,1.22784687288,-1.20562691858,0.36170660588,0.547418667469,0.499666118296,0.430552430218,0.428525804076,0.274873237591,-0.253036148021,0.903012249153,-0.796395990809,-1.17075764731,-1.01937719196,1.01794974089,0.0948880515061,0.835864663451,0.9,0.000804894902441,-1.15258181066,0.359325107188,-0.952803200207,3.24448099572,1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1
973,Browns,1.0,0.367551698372,0.0599771223191,0.368462986312,-0.606928501884,0.00394094828516,0.430031890515,0.69354148698,0.116198394215,0.997195233358,0.0438384793233,-0.88312616088,0.83911214117,-0.721330152232,-0.990913171103,-0.642185430035,0.449031561278,0.869875367265,0.000444045857854,1.0,0.805699797343,-1.06075110663,-0.0030438996575,-1.01299139125,-0.628485664842,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1
6274,Greys,0.4,-0.468253993285,-0.347266907648,-0.467211189924,0.173399087082,0.0534933335148,0.253982126247,0.895246467786,0.139088630676,0.0564081389457,0.216922776308,0.933990570081,0.0291112845298,0.820375379403,0.517788249191,0.00971849697403,-0.794794576613,0.368521184428,-0.463218866856,0.3,0.805699797343,0.285978218741,-0.727781913348,-0.756312340681,2.27623933058,0,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
6493,Greens,1.0,-0.579746475844,-0.616744410498,-0.578686128955,-0.698131633205,0.0889017351437,0.138582869666,0.30226368783,0.0934698304627,0.6801397854,0.978175229393,-0.247035290756,0.231247363146,0.343519481437,0.375526497024,-0.815276988448,0.311169449845,0.169812450418,-0.499077422873,0.6,0.000804894902441,0.662923851157,-0.365412906503,1.09463665177,1.30799766544,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1
2394,Greens,0.7,-0.544523271065,-0.63943834329,-0.543468466606,-1.11173616026,0.0537345325574,0.272035215516,0.614584014285,0.203106581932,0.366349396529,0.984222119907,-0.549649949993,0.911479411414,0.526041560501,0.590413601635,-0.96728384508,0.82281529551,0.541681245202,-0.428039945141,0.8,0.805699797343,0.983633071766,0.721694114033,1.55968946781,-0.628485664842,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1
1180,Oranges,0.3,-0.542253712897,-0.505774378804,-0.337547527401,-0.356332542525,0.41502467473,0.68923353171,0.410251789028,0.625327215763,0.21728844801,0.16459709988,-0.911987426775,0.611992867896,-0.256578522486,-0.469649262805,-0.452604398164,-0.358648374497,0.948260294506,-0.487701667664,0.3,-1.60898490998,-0.11923489923,-0.365412906503,0.239097062663,-0.628485664842,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
6681,Whites,0.9,-0.759769951438,-0.715788489192,-0.758681277554,-0.783543961504,0.288214231841,0.324568861863,0.303045328241,0.0933094241191,0.22868974763,0.498886168702,0.0330047149593,0.807515304768,-1.51463632905,-1.33446234672,-0.764560204159,0.839143507363,0.340521243634,-0.5440620649,1.0,-0.804090007539,-1.0608104365,-0.0030438996575,0.327147809379,0.339756000298,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1
1731,Oranges,0.1,-0.793430672789,-0.580874873029,-0.792336702334,0.691603912768,0.163930051262,0.883898417698,0.501972368686,0.693456306122,0.575889246305,0.225226216717,-0.858265466495,0.492035898613,-0.881895249659,-0.799441074598,0.542867190704,-0.180803795487,0.710412682965,-0.550703163675,0.5,-0.804090007539,-0.984553005575,-1.09015092019,-0.884517754202,5.180964326,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1
8876,Yellows,0.1,-0.997319311536,-0.89070161003,-0.996193258864,-1.34167219831,0.689319154248,0.327499254607,0.477108940016,0.701140201185,0.493737073615,0.933032572502,-0.279897128161,0.847160551464,-1.00942841356,-1.60635660608,-1.0901997419,1.68560719436,0.490781249013,-0.579010080569,1.0,-0.804090007539,-1.72793190126,1.08406312088,-1.83814632285,-0.628485664842,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1
9297,Browns,0.8,-0.762455998349,-0.704509393138,-0.761366901811,-0.670197087449,0.929381907685,0.205004035262,0.1141473772,0.290494290181,0.150687313173,0.533163437853,0.433919131304,0.819629292935,-0.327736479091,-0.640128697248,-0.687091641967,0.11438141691,0.492240583524,-0.544612484135,0.9,-1.60898490998,-0.557515269949,-0.365412906503,-0.641639445415,-0.628485664842,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1
933,Blues,0.4,1.51578410396,3.04745148789,1.51651471561,2.36381817773,0.362382553052,0.519330503419,0.277849974576,0.973100645933,0.831951852422,0.509545632638,-0.135876553793,0.609171336284,-3.85986096279,-3.10500822121,2.80888013697,3.21173137535,0.532376910793,1.19806658631,0.7,0.000804894902441,-3.42758640653,-0.365412906503,-1.77177098549,-0.628485664842,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1
2364,Greens,1.0,-0.817666431422,-0.748158299484,-0.816568647431,-0.7472418103,0.129376358818,0.197884272318,0.0763831550721,0.137227209285,0.688888297649,0.601488134125,-0.537076725246,0.233589644311,0.728237326539,0.769763337988,-0.74016556556,0.295374689662,0.716363472631,-0.555139448813,0.7,0.805699797343,1.05313450635,-0.365412906503,1.29666770568,-0.628485664842,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1
7069,Greens,0.7,-0.370121150508,0.0466093197264,0.542105401347,-0.879456592356,0.705985961016,0.947278492618,0.682523746975,0.973472282058,0.846484513022,0.984686833806,-0.00242891841692,0.998109541601,0.800214758145,0.731385371573,-0.827123591644,0.297168340611,0.415855093161,0.139931728086,0.6,-0.804090007539,0.973739519503,-0.365412906503,1.03487119758,-0.628485664842,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1
1599,Purples,0.3,-0.239432897591,-0.0830617613421,-0.238426099611,0.409710794988,0.531191699905,0.229680045042,0.287543248385,0.0932419253513,0.865940513089,0.534899409162,0.302471781683,0.0857789407019,0.211188359406,0.402720607301,0.242922759329,-1.22765578105,0.393721875036,-0.370460974743,0.8,0.000804894902441,0.440103063611,0.721694114033,0.525457189959,-0.628485664842,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1
8996,Browns,0.7,-1.01608215829,-0.867978337405,-1.01495315325,-0.623626989683,0.255870028632,0.384000972845,0.672388201812,0.738652090076,0.231882723048,0.00941006676294,0.177311044435,0.480022956152,-0.468740185954,-0.753298571721,-0.654153363433,0.276097779185,0.131695226999,-0.580586937999,1.0,0.000804894902441,-0.815637539251,-0.0030438996575,-0.883471888097,-0.628485664842,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1
1224,Purples,0.2,-0.718615762008,-0.609264738462,-0.717533563804,-0.143005748781,0.15593577968,0.302040669834,0.62691357173,0.359214547556,0.247697443934,0.688873609062,-0.238176882412,0.223268306348,-0.190186635469,-0.0390321978151,-0.276477259663,-0.526013408629,0.507422853028,-0.535184823406,0.8,1.61059469978,0.103475778701,1.44643212772,0.57073792626,2.27623933058,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1
1041,Pinks,0.5,-0.453240065385,-0.491155111913,-0.45219962449,-0.612375298267,0.523354423465,0.0864269379526,0.045326387044,0.516267691273,0.340477609774,0.034213620238,-0.802828975568,0.0392871426884,-0.759367963434,-0.687121728637,-0.646098318896,0.182557354659,0.479101780104,-0.457922616087,0.6,-1.60898490998,-0.50139056345,-1.81488893388,0.28126387816,-0.628485664842,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1
9199,Reds,0.6,0.278516621173,0.314256650667,-0.382855387258,0.171748033329,0.979106988059,0.699934135657,0.290594126331,0.638110043714,0.718657515943,0.493129452923,0.103300471496,0.960115563823,-0.00691536443911,0.025909526092,0.00814767445004,-1.03206280253,0.79071583692,-0.065310773579,0.4,1.61059469978,0.00016083846246,-1.45251992704,-0.0299458676367,0.339756000298,0,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1
7433,Pinks,0.4,-0.976374891694,-0.664517698258,-0.975252134661,2.60402739632,0.810369301355,0.887651678408,0.714394295355,0.0776449660771,0.601097974926,0.351784777595,0.545077868267,0.756767568178,2.17783194343,2.37902048074,3.20281117799,0.832831162267,0.381656615762,-0.577045215595,0.9,0.805699797343,1.906798302,-0.727781913348,0.0211806183187,-0.628485664842,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1
9478,Purples,0.7,-0.903575000435,-0.711893413878,-0.902463698587,0.458366059776,0.788475132547,0.517069524154,0.428483215859,0.55564581044,0.248742293334,0.624405620387,0.367623946278,0.756496383576,0.125274811827,0.126358652971,0.293003409732,-1.2407998686,0.485203754855,-0.568536115409,0.9,1.61059469978,0.00242806841452,1.08406312088,-0.308129271535,-0.628485664842,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1
5554,Reds,0.9,-0.118558284266,-0.0096820219184,-0.117570506109,0.267257591269,0.59159724135,0.496588001493,0.624191700714,0.578367923154,0.821673145751,0.68808514229,0.199599942849,0.846294650808,-0.608174210261,-0.101207608332,0.100351276316,-0.643913139783,0.998861804605,-0.311059345043,0.5,2.41548960223,-0.418245447397,0.359325107188,0.0119281837855,-0.628485664842,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1
7886,Yellows,1.0,-2.10214147418,-1.98359896156,-2.1008415759,0.901180939799,0.882069329964,0.0793626091909,0.547066103201,0.593652056763,0.799188874662,0.560335512739,-0.518502643235,0.621093297144,1.32752543195,1.13716450114,0.781206511744,-0.90595378517,0.53318823548,-0.376569444715,0.9,1.61059469978,0.810002409449,1.80880113457,-0.603243396651,-0.628485664842,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
7196,Browns,0.4,-0.245432562398,-0.0235238918786,-0.244424820361,0.662876956691,0.512041570153,0.188231986249,0.354503077222,0.661793481559,0.0500167098362,0.669658207335,-0.199599942849,0.420053967973,0.219537122411,0.268595328017,0.511217418435,-1.43961857179,0.420201808447,-0.373222071595,0.6,0.000804894902441,0.127520202418,-1.81488893388,-0.23485834111,0.339756000298,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
1474,Browns,0.3,-0.833856722649,-0.743141291601,-0.832756391088,-0.585857831008,0.0184834580868,0.118900907924,0.930632053176,0.0612137732096,0.42008973239,0.928063808475,-0.125017859694,0.370124746347,-0.307355622966,-0.531406479001,-0.626965383359,0.0320497718438,0.53890803596,-0.557941962177,0.9,0.000804894902441,-0.550257542045,-0.365412906503,-0.572670854524,-0.628485664842,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
9707,Reds,0.9,0.233775819495,0.278172293926,0.234708157293,0.180880182023,0.36243723752,0.308311155997,0.436056029052,0.603266630555,0.27439607284,0.934927725932,0.43049007001,0.302405143622,-0.310133464524,-0.285142272689,0.016846231863,-0.770723118112,0.0269389266614,-0.0968801237756,0.4,0.805699797343,-0.336120844305,-0.365412906503,-0.275378904996,0.339756000298,0,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1
4154,Greens,0.6,-0.810458561871,-0.768915575589,-0.809361912049,-0.998042545791,0.46642280207,0.948018769734,0.803995387396,0.802804179955,0.862752058543,0.363146624528,0.819402771825,0.720227878308,0.843570907305,0.839239877214,-0.900687958205,0.630159583191,0.741985509638,-0.553850273832,0.7,-0.804090007539,1.16612084824,1.08406312088,1.41473308178,-0.628485664842,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1
5777,Greens,0.8,-0.559285416816,-0.558358846819,-0.558228289508,-0.590685475597,0.835724827135,0.18943627202,0.949456382776,0.386561893392,0.531363581307,0.581260337261,0.327903986284,0.388801097637,0.600130041992,0.685814406608,-0.630464231554,0.102327391287,0.94700595201,-0.492955052759,1.0,0.805699797343,0.950562955891,2.17117014141,1.24436373595,-0.628485664842,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1
4028,Oranges,0.6,1.08063417177,0.705322668025,1.08143325499,-0.339309885708,0.531649408862,0.879417091375,0.930320162093,0.380063861609,0.829094817163,0.00444099889137,0.0187169595657,0.931137308944,0.199466154018,-0.178064357511,-0.43904785936,-0.127213643264,0.942967598327,0.66783595569,0.3,-0.804090007539,-0.354184636564,-1.45251992704,-1.02864791651,-0.628485664842,0,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1
7358,Purples,0.4,-0.483149728691,-0.35795291438,-0.377564013986,0.186554233765,0.581582998391,0.84372913558,0.655683391029,0.892542772228,0.00278331642039,0.659566899762,-0.859694242035,0.740799400723,0.456189807219,0.429369509784,0.0222633949076,-1.25737442832,0.559013393242,-0.468363782131,0.6,0.805699797343,0.380303610863,0.359325107188,0.0445769241008,1.30799766544,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1
